Airline,SourceAirport,DestinationAirport,SourceAirport_City,SourceAirport_Country,SourceAirport_Latitude,SourceAirport_Longitude,SourceAirport_Altitude,DestinationAirport_City,DestinationAirport_Country,DestinationAirport_Latitude,DestinationAirport_Longitude,DestinationAirport_Altitude,Distance,FlyTime,Price
SeaPort Airlines,Portland International Airport,Southwest Oregon Regional Airport,Portland,United States,45.58869934,-122.5979996,31,North Bend,United States,43.41709899902344,-124.24600219726562,17,274.55635275670267,1.2472168567588868,106.81506421235719
United Airlines,San Francisco International Airport,Redding Municipal Airport,San Francisco,United States,37.61899948120117,-122.375,13,Redding,United States,40.50899887,-122.2929993,505,321.4311963513241,1.2663093162128187,124.1191720707082
United Airlines,San Francisco International Airport,Victoria International Airport,San Francisco,United States,37.61899948120117,-122.375,13,Victoria,Canada,48.646900177,-123.426002502,63,1229.1755194597313,2.460574802177594,174.5620104511196
Air Canada,Vancouver International Airport,Victoria International Airport,Vancouver,Canada,49.193901062,-123.183998108,14,Victoria,Canada,48.646900177,-123.426002502,63,63.34181036228844,0.9550508057099034,45.168537977610555
Air Canada,Calgary International Airport,Victoria International Airport,Calgary,Canada,51.113899231,-114.019996643,3557,Victoria,Canada,48.646900177,-123.426002502,63,726.9886308433439,1.889333036057403,131.90700763753512
Air Canada,Lester B. Pearson International Airport,Victoria International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Victoria,Canada,48.646900177,-123.426002502,63,3370.2623992324584,4.5352732468739605,397.3966905589571
Alaska Airlines,Seattle Tacoma International Airport,Victoria International Airport,Seattle,United States,47.449001,-122.308998,433,Victoria,Canada,48.646900177,-123.426002502,63,156.956594315121,0.5811127609361887,98.50085713331642
WestJet,McCarran International Airport,Victoria International Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,Victoria,Canada,48.646900177,-123.426002502,63,1551.736913821095,1.9984101832209769,210.24436478815653
WestJet,Edmonton International Airport,Victoria International Airport,Edmonton,Canada,53.3097000122,-113.580001831,2373,Victoria,Canada,48.646900177,-123.426002502,63,861.2865725724531,1.7640971419012428,117.52093568786066
WestJet,Kelowna International Airport,Victoria International Airport,Kelowna,Canada,49.9561004639,-119.377998352,1421,Victoria,Canada,48.646900177,-123.426002502,63,327.5701954483638,0.571880085837009,42.77731339389921
United Airlines,Alliance Municipal Airport,Chadron Municipal Airport,Alliance,United States,42.0531997681,-102.804000854,3931,Chadron,United States,42.837600708,-103.095001221,3297,90.4304989024693,0.661051717654546,96.82678367383433
United Airlines,Cheyenne Regional Jerry Olson Field,Worland Municipal Airport,Cheyenne,United States,41.15570068,-104.8119965,6159,Worland,United States,43.9656982421875,-107.95099639892578,4227,404.5622142576043,0.9346417159360303,42.777313738805404
United Airlines,Dodge City Regional Airport,Liberal Mid-America Regional Airport,Dodge City,United States,37.76340103149414,-99.9655990600586,2594,Liberal,United States,37.0442009,-100.9599991,2885,118.78633744494792,0.5511071729383089,84.8840565201556
Great Lakes Airlines,Denver International Airport,Liberal Mid-America Regional Airport,Denver,United States,39.861698150635,-104.672996521,5431,Liberal,United States,37.0442009,-100.9599991,2885,450.1273004527277,1.2533623583114093,67.12915436638426
United Airlines,Liberal Mid-America Regional Airport,Dodge City Regional Airport,Liberal,United States,37.0442009,-100.9599991,2885,Dodge City,United States,37.76340103149414,-99.9655990600586,2594,118.78633744494792,0.22230294930811403,59.739592474655545
Great Lakes Airlines,Denver International Airport,Dodge City Regional Airport,Denver,United States,39.861698150635,-104.672996521,5431,Dodge City,United States,37.76340103149414,-99.9655990600586,2594,469.7868123300797,0.8814271057336233,131.97272060744365
United Airlines,Pierre Regional Airport,Huron Regional Airport,Pierre,United States,44.38270187,-100.2860031,1744,Huron,United States,44.38520050048828,-98.22850036621094,1289,163.50058947711614,1.1291770246226354,85.12642963401629
United Airlines,Morgantown Municipal Walter L. Bill Hart Field,North Central West Virginia Airport,Morgantown,United States,39.64289856,-79.91629791,1248,Clarksburg,United States,39.2966003418,-80.2281036377,1217,46.89462560018351,0.5260489288685819,95.83787204230534
Allegiant Air,Orlando Sanford International Airport,North Central West Virginia Airport,Sanford,United States,28.7775993347168,-81.23750305175781,55,Clarksburg,United States,39.2966003418,-80.2281036377,1217,1173.3271871691938,1.9320272845009114,181.56484671189384
Air France,Hartsfield Jackson Atlanta International Airport,Southwest Georgia Regional Airport,Atlanta,United States,33.6367,-84.428101,1026,Albany,United States,31.535499572753903,-84.19450378417969,197,234.66539121322768,0.6261967459949433,100.95728837730869
Air France,Hartsfield Jackson Atlanta International Airport,Augusta Regional At Bush Field,Atlanta,United States,33.6367,-84.428101,1026,Bush Field,United States,33.36989974975586,-81.9645004272461,144,230.3385221563136,0.9618648777953016,61.76183947811562
American Airlines,Charlotte Douglas International Airport,Augusta Regional At Bush Field,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Bush Field,United States,33.36989974975586,-81.9645004272461,144,225.49967774377217,0.4440923683190474,31.226495916193883
American Airlines,Ronald Reagan Washington National Airport,Augusta Regional At Bush Field,Washington,United States,38.8521,-77.037697,15,Bush Field,United States,33.36989974975586,-81.9645004272461,144,753.0295420273412,1.3439625515217863,120.40215606401087
Air France,Hartsfield Jackson Atlanta International Airport,Central Illinois Regional Airport at Bloomington-Normal,Atlanta,United States,33.6367,-84.428101,1026,Bloomington,United States,40.47710037,-88.91590118,871,858.2492516324287,1.5246952845391708,142.17675652102014
American Airlines,Chicago O'Hare International Airport,Central Illinois Regional Airport at Bloomington-Normal,Chicago,United States,41.9786,-87.9048,672,Bloomington,United States,40.47710037,-88.91590118,871,187.1467114047161,1.1060630082328209,51.52554515724848
American Airlines,Dallas Fort Worth International Airport,Central Illinois Regional Airport at Bloomington-Normal,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Bloomington,United States,40.47710037,-88.91590118,871,1110.2373445063718,1.95908688935779,152.92530221604517
Delta Air Lines,Detroit Metropolitan Wayne County Airport,Central Illinois Regional Airport at Bloomington-Normal,Detroit,United States,42.212398529052734,-83.35340118408203,645,Bloomington,United States,40.47710037,-88.91590118,871,502.72091869977567,0.6539864190097234,134.56973561847664
Delta Air Lines,Minneapolis-St Paul International/Wold-Chamberlain Airport,Central Illinois Regional Airport at Bloomington-Normal,Minneapolis,United States,44.882,-93.221802,841,Bloomington,United States,40.47710037,-88.91590118,871,602.958563034722,0.9937929482936375,69.88402535951207
Frontier Airlines,Orlando International Airport,Central Illinois Regional Airport at Bloomington-Normal,Orlando,United States,28.429399490356445,-81.30899810791016,96,Bloomington,United States,40.47710037,-88.91590118,871,1508.8254122253759,2.7496750407156316,167.05762331922742
Frontier Airlines,Denver International Airport,Central Illinois Regional Airport at Bloomington-Normal,Denver,United States,39.861698150635,-104.672996521,5431,Bloomington,United States,40.47710037,-88.91590118,871,1338.824805567364,1.9708297812181388,179.45078566156616
Allegiant Air,Orlando Sanford International Airport,Central Illinois Regional Airport at Bloomington-Normal,Sanford,United States,28.7775993347168,-81.23750305175781,55,Bloomington,United States,40.47710037,-88.91590118,871,1477.0175622247018,2.605220568099159,178.51952028170908
Air France,Hartsfield Jackson Atlanta International Airport,Brunswick Golden Isles Airport,Atlanta,United States,33.6367,-84.428101,1026,Brunswick,United States,31.2588005065918,-81.46649932861328,26,383.5535197981502,0.7235637652767634,78.93160476870594
Air France,Hartsfield Jackson Atlanta International Airport,Lovell Field,Atlanta,United States,33.6367,-84.428101,1026,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,171.04902083897997,1.1395639344497266,92.49222646013527
American Airlines,Chicago O'Hare International Airport,Lovell Field,Chicago,United States,41.9786,-87.9048,672,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,806.915292890534,1.1259233840825984,82.72585233931842
American Airlines,Dallas Fort Worth International Airport,Lovell Field,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,1116.2345475321813,1.694441276313406,123.48246875880919
American Airlines,Charlotte Douglas International Airport,Lovell Field,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,387.97498996627985,0.6334960270205887,83.58408261554976
American Airlines,Ronald Reagan Washington National Airport,Lovell Field,Washington,United States,38.8521,-77.037697,15,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,840.2055686152858,1.6282859987864788,164.3354255441787
Delta Air Lines,Detroit Metropolitan Wayne County Airport,Lovell Field,Detroit,United States,42.212398529052734,-83.35340118408203,645,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,814.024024888609,1.4346480616831894,148.58939008987753
Allegiant Air,Orlando Sanford International Airport,Lovell Field,Sanford,United States,28.7775993347168,-81.23750305175781,55,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,789.9544549882716,1.0485132644564543,152.80678383239285
Allegiant Air,St Petersburg Clearwater International Airport,Lovell Field,St. Petersburg,United States,27.91020012,-82.68740082,11,Chattanooga,United States,35.035301208496094,-85.20379638671875,683,827.3413654682415,1.7280128179436325,141.55580592279608
Air France,Hartsfield Jackson Atlanta International Airport,Columbus Metropolitan Airport,Atlanta,United States,33.6367,-84.428101,1026,Columbus,United States,32.516300201416016,-84.93890380859375,397,133.36375513525203,0.6000164369723603,23.788475549958072
Air France,Hartsfield Jackson Atlanta International Airport,Daytona Beach International Airport,Atlanta,United States,33.6367,-84.428101,1026,Daytona Beach,United States,29.179899,-81.058098,34,589.7126936511381,1.1020805715092752,114.05306003201405
American Airlines,Charlotte Douglas International Airport,Daytona Beach International Airport,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Daytona Beach,United States,29.179899,-81.058098,34,671.0485689641058,1.11144606609412,76.542902942866
Air France,Hartsfield Jackson Atlanta International Airport,Dothan Regional Airport,Atlanta,United States,33.6367,-84.428101,1026,Dothan,United States,31.3213005065918,-85.44960021972656,401,274.7080703306348,0.48738644066381576,54.724807000063514
Air France,Hartsfield Jackson Atlanta International Airport,Northwest Florida Beaches International Airport,Atlanta,United States,33.6367,-84.428101,1026,Panama City,United States,30.357106,-85.795414,69,386.78515770925776,0.9501970656374963,136.17839482742644
Southwest Airlines,St Louis Lambert International Airport,Northwest Florida Beaches International Airport,St. Louis,United States,38.748697,-90.370003,618,Panama City,United States,30.357106,-85.795414,69,1022.4490869258229,1.9700818380310732,196.00674278987327
Southwest Airlines,Nashville International Airport,Northwest Florida Beaches International Airport,Nashville,United States,36.1245002746582,-86.6781997680664,599,Panama City,United States,30.357106,-85.795414,69,646.5286914055052,1.7349079159779506,109.81184489847867
Southwest Airlines,Baltimore/Washington International Thurgood Marshall Airport,Northwest Florida Beaches International Airport,Baltimore,United States,39.1754,-76.668297,146,Panama City,United States,30.357106,-85.795414,69,1285.5819758881191,2.0078444973907374,159.956945531648
Southwest Airlines,William P Hobby Airport,Northwest Florida Beaches International Airport,Houston,United States,29.64539909,-95.27890015,46,Panama City,United States,30.357106,-85.795414,69,916.3764056648577,1.3018635673445174,151.38210420461493
Air France,Hartsfield Jackson Atlanta International Airport,Evansville Regional Airport,Atlanta,United States,33.6367,-84.428101,1026,Evansville,United States,38.0369987488,-87.5324020386,418,563.5671813013649,1.1352076423077522,150.64604279410986
American Airlines,Chicago O'Hare International Airport,Evansville Regional Airport,Chicago,United States,41.9786,-87.9048,672,Evansville,United States,38.0369987488,-87.5324020386,418,439.4307955656288,1.168499760808408,58.08603220857475
American Airlines,Dallas Fort Worth International Airport,Evansville Regional Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Evansville,United States,38.0369987488,-87.5324020386,418,1032.4372361899073,2.0992042367225974,158.84026389706807
